Study ID,Study Name,Study Description,Study Contact,Line ID,Line Name,Line Description,Control,Strain(s),Line Experimenter,Line Contact,Culture Volume,Flask Volume,Growth Temperature,Media,Shaking Speed,Starting OD,Protocol ID,Protocol Name,Assay ID,Assay Name,Type,Formal Type ID,Measurement Updated,X Units,Y Units,24.0
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2870,BL-Mh,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2950,BL-Mh,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:41.995649+00:00,hours,,0.7813
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:40.752336+00:00,hours,,0.4215
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:40.777763+00:00,hours,,4.2606
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,IDI_ECOLI,,2017-06-06 19:59:40.800247+00:00,hours,,0.7143
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,ATOB_ECOLI,,2017-06-06 19:59:40.822461+00:00,hours,,0.845
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:40.843879+00:00,hours,,2.3296
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:40.865265+00:00,hours,,3.3589
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:40.886660+00:00,hours,,2.1591
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:40.907800+00:00,hours,,0.0983
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2871,A-Lh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,3,Targeted Proteomics,2945,A-Lh,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:40.928963+00:00,hours,,0.4334
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:42.214571+00:00,hours,,1.30811
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:42.235776+00:00,hours,,2.72406
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,IDI_ECOLI,,2017-06-06 19:59:42.257337+00:00,hours,,0.94884
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,ATOB_ECOLI,,2017-06-06 19:59:42.302109+00:00,hours,,0.24012
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:42.323523+00:00,hours,,0.11237
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:42.345169+00:00,hours,,0.08503
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:42.367076+00:00,hours,,0.05002
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:42.388208+00:00,hours,,0.3807
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2872,BL-Ml,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,3,Targeted Proteomics,2952,BL-Ml,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:42.410491+00:00,hours,,0.1905
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,MVD1_YEAST,sp|P32377|MVD1_YEAST,2017-06-06 19:59:40.950826+00:00,hours,,0.6176
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,Q40322_MENSP,tr|Q40322|Q40322_MENSP,2017-06-06 19:59:40.972988+00:00,hours,,2.8899
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,IDI_ECOLI,,2017-06-06 19:59:41.001195+00:00,hours,,0.9134
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,ATOB_ECOLI,,2017-06-06 19:59:41.022768+00:00,hours,,0.0627
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,Q8LKJ3_ABIGR,tr|Q8LKJ3|Q8LKJ3_ABIGR,2017-06-06 19:59:41.053916+00:00,hours,,0.1837
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,Q9FD87_STAAU,tr|Q9FD87|Q9FD87_STAAU HMG-CoA,2017-06-06 19:59:41.075219+00:00,hours,,0.1721
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,Q9FD86_STAAU,tr|Q9FD86|Q9FD86_STAAU,2017-06-06 19:59:41.097577+00:00,hours,,0.0894
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,KIME_YEAST,sp|P07277|KIME_YEAST,2017-06-06 19:59:41.119432+00:00,hours,,0.106
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2873,2X-Hm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,3,Targeted Proteomics,2946,2X-Hm,ERG8_YEAST,sp|P24521|ERG8_YEAST,2017-06-06 19:59:41.140675+00:00,hours,,0.1899
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2844,2X-Mh,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2874,2X-Mh,Limonene,,2017-06-06 19:54:02.020313+00:00,hours,mg/L,75.39261
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2845,B-Lm,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,4,GC-MS,2875,B-Lm,Limonene,,2017-06-06 19:54:03.058716+00:00,hours,mg/L,12.75786
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2846,BL-Mm,DH1 with two plasmid (B + high with extra copy of LS) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2876,BL-Mm,Limonene,,2017-06-06 19:54:03.119061+00:00,hours,mg/L,119.81367
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2847,2X-Ll,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,4,GC-MS,2877,2X-Ll,Limonene,,2017-06-06 19:54:03.153020+00:00,hours,mg/L,5.98466
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2848,A-Mm,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2878,A-Mm,Limonene,,2017-06-06 19:54:03.170132+00:00,hours,mg/L,9.66957
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2849,B-Ll,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,4,GC-MS,2879,B-Ll,Limonene,,2017-06-06 19:54:03.186380+00:00,hours,mg/L,58.53777
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2850,A-Mh,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2880,A-Mh,Limonene,,2017-06-06 19:54:03.224544+00:00,hours,mg/L,7.9894
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2851,2X-Lm,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,4,GC-MS,2881,2X-Lm,Limonene,,2017-06-06 19:54:03.255776+00:00,hours,mg/L,56.97134
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2852,A-Hl,DH1 with single plasmid (high-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,4,GC-MS,2882,A-Hl,Limonene,,2017-06-06 19:54:03.272854+00:00,hours,mg/L,18.16286
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2853,2X-Hh,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,4,GC-MS,2883,2X-Hh,Limonene,,2017-06-06 19:54:03.291170+00:00,hours,mg/L,71.05431
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2854,B-Ml,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2884,B-Ml,Limonene,,2017-06-06 19:54:03.319635+00:00,hours,mg/L,104.53655
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2855,B-Mm,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2885,B-Mm,Limonene,,2017-06-06 19:54:03.336156+00:00,hours,mg/L,35.29984
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2856,2X-Lh,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,0.2,4,GC-MS,2886,2X-Lh,Limonene,,2017-06-06 19:54:03.377284+00:00,hours,mg/L,53.6031
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2857,B-Mh,DH1 with single plasmid (medium-copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,1.2,4,GC-MS,2887,B-Mh,Limonene,,2017-06-06 19:54:03.394227+00:00,hours,mg/L,31.61376
2843,Principal Component Analysis for Proteomics (PCAP)  original study,"<p>This study contains the data used in the paper <a href=""http://www.sciencedirect.com/science/article/pii/S109671761400161X"">""Principal component analysis of proteomics (PCAP) as a tool to direct metabolic engineering""</a>,&nbsp;which uses proteomic data to guide metabolic engineering efforts and increase biofuel production.</p>",HGMartin@lbl.gov,2858,2X-Hl,DH1 with two plasmid (medium + high copy) expression system for production of Limonene,F,JBEI-9958,,,8,40,30,EZrich (Teknova) 1% Glucose,200,2.5,4,GC-MS,2888,2X-Hl,Limonene,,2017-06-06 19:54:03.413564+00:00,hours,mg/L,2.46049
